baseline,bootstrap_seeds,campaign_id,campaign_profile,candidate,comparison,concurrent_pairs,effect_metric,evidence_label,holm_adjusted_p,holm_family,holm_family_size,interaction_definition,items_per_arc,mean_reduction_pct,median_difference_ci95_ms,median_difference_ms,median_reduction_ci95_pct,median_reduction_pct,paired_trials,participants,rank_biserial_ci95,rank_biserial_effect,raw_paired_differences_ms,route,trial_ids,wilcoxon_signed_rank_p
reference-itemwise,"{'median_reduction': 11581826963544942252, 'median_difference': 11891921158139101870, 'rank_biserial': 8937627907188882917}",preswap-eu-primary-v3-final,primary,batch-joint-presigning-itemwise,batch_joint_presigning_vs_reference,1,critical-pair-wall,eu_primary,0.39909484558533603,one-pair:exploratory,40,,9,-0.1736459860585137,"[-2.4465190000000003, -0.217921]",-1.070036,"[-0.3214026665547156, -0.028583977101653113]",-0.14068462023053158,100,5,"[-0.4875247524752475, -0.05821782178217822]",-0.27920792079207923,"[-6.511154, 6.543906, -7.430285, -4.439883, -4.384409, -5.585533, -2.831805, -1.124957, -4.568183, -3.787489, -3.869851, 1.482615, -4.740922, 0.004645, 2.23848, 0.446322, -9.399132, -0.032128, -3.341685, -2.271711, 2.813267, 0.738432, 0.618218, 1.24754, 8.930873, 1.114659, -0.595539, -3.301802, -1.01008, -2.101333, -8.262342, -6.81441, 2.321187, 3.783828, 4.283234, 5.561328, -2.31936, 5.818348, -0.217921, -4.908682, -3.036049, 4.706702, -7.325177, -6.098095, -9.296511, -7.417152, -0.842936, -1.985408, -4.835014, 2.594097, -3.746788, -0.244589, -3.958874, -0.652167, -0.993731, 2.748284, -11.82642, -3.628244, 4.289957, -23.331119, 7.27087, -1.47009, 3.748178, -3.181883, 1.604934, -0.174075, -3.787546, 0.637702, 12.521443, 0.51896, 4.533924, 2.448541, 0.021891, -5.422513, -3.589247, 2.486266, -4.676366, -0.681947, -7.686049, -2.893679, -2.573678, -0.394808, -2.286821, 8.537603, 7.962315, -7.127346, 6.327361, -1.229467, -18.28557, -15.353434, 5.777899, -3.05531, -2.184784, -1.015115, 2.550556, 15.985786, -4.99029, -1.252521, 1.502137, 0.475187]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",0.015349801753282155
batch-joint-presigning-itemwise,"{'median_reduction': 2735304330566213159, 'median_difference': 6370213248864903415, 'rank_biserial': 10969691833319059685}",preswap-eu-primary-v3-final,primary,batch-joint-presigning-batch-verification,batch_verification_with_batch_joint_presigning,1,critical-pair-wall,eu_primary,1.5595168053781878e-05,one-pair:H1-aggregate-within-shared,8,,9,0.37046111158285183,"[1.765396, 3.481537]",2.3782805,"[0.23114392435625797, 0.45967677109022276]",0.3130737645926801,100,5,"[0.34376237623762373, 0.7196039603960396]",0.5413861386138614,"[5.267491, -6.706501, 4.208554, -5.859015, 7.848596, 0.212049, 10.435908, 0.944282, 1.836051, 2.001065, 2.295475, -3.192726, -2.780472, -5.842871, 2.920048, 2.867666, 10.441327, -0.803991, -2.445097, 7.382223, 3.108359, -1.709923, -1.584623, 3.53566, -2.960013, -0.871207, 23.82499, -0.984621, 10.809676, -22.389938, 5.563265, -0.610948, 5.026556, -5.056991, -1.008649, 23.431543, 2.037711, 2.176164, 2.822097, -0.87931, 6.692235, -10.027664, 8.447802, 5.458714, 6.287494, 8.273314, 5.033978, 1.873496, 9.422703, 2.10747, 1.36413, 1.485947, 2.17524, 1.251122, -0.503842, 0.293619, 10.304358, 3.481537, 2.344153, 8.883926, -0.752159, 10.478485, 1.497281, 2.92908, 3.405753, 7.25753, 0.25595, 1.505438, -5.313055, 0.066104, -6.463204, -0.07265, -4.719283, 4.160825, 10.103611, 4.009049, 7.275685, 1.855355, 5.110528, 4.370399, 11.183412, 3.346936, -0.385314, -10.791461, 0.350913, 7.933192, -0.914901, 3.745434, 11.044458, 2.786375, 2.412408, 5.025077, 5.853709, 12.124, 15.026179, -12.33682, 13.535986, 1.675437, 5.475667, 9.160344]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",2.599194675630313e-06
phase-coalesced-itemwise,"{'median_reduction': 8571560904844044463, 'median_difference': 1859259340270906400, 'rank_biserial': 6331404753097464188}",preswap-eu-primary-v3-final,primary,phase-coalesced-batch-verification,batch_verification_with_phase_coalescing,1,critical-pair-wall,eu_primary,0.02344686127146301,one-pair:exploratory,40,,9,0.2961085839002441,"[0.747911, 3.113442]",2.1268615,"[0.09787128288005371, 0.41209571023362834]",0.2791107267788635,100,5,"[0.17465346534653464, 0.5845544554455445]",0.38693069306930694,"[-5.251371, 28.260145, -1.951514, -1.677308, 1.521455, 0.552582, 7.239857, -3.388002, 2.88068, -10.712457, 6.257766, -3.755557, 6.25028, 3.922664, -4.538617, 2.164671, 5.834087, -10.920889, 2.997462, 0.521583, -1.545788, 21.32547, 3.973085, 1.787686, 3.898846, 3.113442, 1.712576, -8.746978, 11.148079, 0.668649, 8.23582, 0.66807, 0.645277, 7.8139, 5.12381, 4.105397, -1.138724, 2.589327, -4.619241, -0.746417, 2.089052, -1.889671, 7.085989, 9.12113, -7.087696, 9.657553, 1.032276, 9.638452, -4.969884, 22.092686, 6.714723, -1.390175, 9.102144, 3.171493, 3.773175, 3.507106, -1.888741, -3.713652, 1.406326, 0.747911, 7.891715, 4.644641, -1.058298, 2.391326, 0.703321, 2.303333, -3.259898, -5.075982, 6.253605, 0.084397, 1.493788, 2.192212, -11.764761, 6.939555, 7.804869, 8.592047, 10.067102, 3.201449, 18.291402, 3.308732, -1.229539, 9.898371, 1.13877, 0.426541, -7.380739, 2.341502, 9.235082, -8.585697, 4.273521, -1.414411, -1.811156, -8.391366, 3.904757, -0.06663, 6.301438, -3.522097, 5.841408, 2.995773, -6.697098, 1.484396]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",0.0007815620423821004
phase-coalesced-batch-verification,"{'median_reduction': 6945857260077507406, 'median_difference': 15509705668580658550, 'rank_biserial': 6561608408017454128}",preswap-eu-primary-v3-final,primary,batch-joint-presigning-batch-verification,batch_joint_presigning_vs_phase_coalesced_aggregate,1,critical-pair-wall,eu_primary,0.35716188340728355,one-pair:H2-envelope-beyond-phase-coalescing,8,,9,0.14412295260478747,"[0.191133, 2.200587]",1.440222,"[0.025099312657713525, 0.28680075005064765]",0.1889024358094504,100,5,"[0.006732673267326733, 0.44712871287128714]",0.2312871287128713,"[3.92748, -3.694379, -1.645882, -5.5794, -0.210979, -2.060992, 2.020125, 5.757625, 0.783018, 20.141307, -0.178377, 1.455227, -8.699403, -4.356431, 8.281296, 1.325052, 2.827204, 2.494443, -3.45219, 4.25769, 2.910943, -21.732512, -5.544818, 0.277678, -0.260313, -2.80224, 25.264789, 5.230065, 3.099437, -20.655629, -0.146477, -5.645801, 0.220715, -9.579559, -0.052171, 23.928525, 5.427066, 2.07038, 4.853568, -4.597368, 6.21859, -3.783942, 2.024317, -3.655931, 3.469013, -0.75248, 2.492585, -5.451519, 8.620895, -17.813682, 1.657977, 1.010777, -8.612598, -3.556796, -1.509919, 1.273717, 4.606436, -7.533541, 4.430445, 6.581186, -4.483715, 4.086712, 1.747002, 4.417528, -2.86241, 3.584655, 1.425217, 3.063455, -4.549794, 1.175399, -6.895767, 0.191133, -4.628848, 0.29671, 0.10749, 4.153187, 2.034215, -0.33947, -11.136857, 2.172694, 10.793166, -4.954868, 7.13229, 2.721654, 1.998654, 0.095207, 0.162499, 5.324002, 7.962467, 4.581746, 2.366959, 20.936293, -0.056063, 6.71655, 10.32536, 4.452799, 8.634717, 1.773495, 7.528588, 4.738674]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",0.044645235425910444
additive_session_and_verification_main_effects,"{'median_reduction': 2805056362996016824, 'median_difference': 9554985445006924833, 'rank_biserial': 9464510711540467287}",preswap-eu-primary-v3-final,primary,observed_combined_shared_aggregate_effect,session_verification_interaction,1,critical-pair-wall-interaction,eu_primary,1.0,one-pair:exploratory,40,shared_itemwise + independent_aggregate - independent_itemwise - shared_aggregate; positive values mean the combined method saves more wall time than the sum of the two isolated main effects,9,0.0759755583817112,"[-1.044629, 3.3559495000000004]",0.9997469999999999,"[-0.15246829341344273, 0.4206608376690226]",0.13118923616728345,100,5,"[-0.08594059405940593, 0.36316831683168316]",0.13623762376237625,"[10.518862, -34.966646, 6.160068, -4.181707, 6.327141, -0.340533, 3.196051, 4.332284, -1.044629, 12.713522, -3.962291, 0.562831, -9.030752, -9.765535, 7.458665, 0.702995, 4.60724, 10.116898, -5.442559, 6.86064, 4.654147, -23.035393, -5.557708, 1.747974, -6.858859, -3.984649, 22.112414, 7.762357, -0.338403, -23.058587, -2.672555, -1.279018, 4.381279, -12.870891, -6.132459, 19.326146, 3.176435, -0.413163, 7.441338, -0.132893, 4.603183, -8.137993, 1.361813, -3.662416, 13.37519, -1.384239, 4.001702, -7.764956, 14.392587, -19.985216, -5.350593, 2.876122, -6.926904, -1.920371, -4.277017, -3.213487, 12.193099, 7.195189, 0.937827, 8.136015, -8.643874, 5.833844, 2.555579, 0.537754, 2.702432, 4.954197, 3.515848, 6.58142, -11.56666, -0.018293, -7.956992, -2.264862, 7.045478, -2.77873, 2.298742, -4.582998, -2.791417, -1.346094, -13.180874, 1.061667, 12.412951, -6.551435, -1.524084, -11.218002, 7.731652, 5.59169, -10.149983, 12.331131, 6.770937, 4.200786, 4.223564, 13.416443, 1.948952, 12.19063, 8.724741, -8.814723, 7.694578, -1.320336, 12.172765, 7.675948]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",0.23689486386690062
reference-itemwise,"{'median_reduction': 17634502482483866145, 'median_difference': 14533858269449781849, 'rank_biserial': 2212075385181975833}",preswap-eu-primary-v3-final,primary,batch-joint-presigning-batch-verification,complete_method_vs_reference,1,critical-pair-wall,eu_primary,3.1172478760767274e-17,one-pair:H3-secondary-system-contrast,8,,15,18.293725955992894,"[176.87592, 180.47303]",178.64074549999998,"[18.692132935552788, 19.031931018638378]",18.830836757721812,100,8,"[1.0, 1.0]",1.0,"[92.445495, 88.06144, 182.147889, 180.540372, 173.000591, 182.700549, 191.305079, 183.419054, 177.524167, 176.884009, 182.926441, 177.428541, 181.551347, 182.929133, 171.482995, 212.02631, 180.679616, 187.876756, 155.967653, 181.92739, 176.747936, 174.223932, 187.542532, 197.185605, 173.116007, 183.537057, 175.60619, 161.470993, 159.510951, 176.382357, 179.284252, 181.383093, 179.498739, 186.704097, 171.162133, 157.977828, 183.421555, 176.338308, 176.059234, 177.24465, 183.428316, 68.422299, 189.415401, 177.359627, 179.653002, 174.669384, 182.059831, 169.316667, 186.740393, 184.598294, 181.545777, 180.331798, 175.953515, 175.171395, 188.071318, 190.155544, 199.713222, 176.694491, 170.775573, 195.784789, 186.910757, 176.279379, 184.424058, 174.986344, 186.478337, 173.187622, 177.116112, 178.873068, 167.64992, 182.721016, 186.389114, 178.471936, 85.397765, 181.805818, 163.570385, 178.510823, 178.887628, 176.854413, 176.87592, 178.281287, 178.770668, 188.857101, 182.514552, 165.433847, 167.530861, 181.873625, 171.68212, 87.846211, 180.89551, 166.779712, 186.344926, 173.957544, 172.39475, 91.022233, 172.757137, 182.955656, 85.337315, 179.61288, 179.304785, 180.47303]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",3.896559845095909e-18
reference-itemwise,"{'median_reduction': 17463577716415794314, 'median_difference': 12913508023938727404, 'rank_biserial': 7917926616448099221}",preswap-eu-primary-v3-final,primary,phase-coalesced-itemwise,phase_coalescing_vs_reference,1,critical-pair-wall,eu_primary,1.5586239380383637e-16,one-pair:exploratory,40,,15,17.80772365509526,"[172.858298, 175.869556]",174.625971,"[18.288122797903107, 18.500554319286458]",18.412022753746122,100,8,"[1.0, 1.0]",1.0,"[90.553949, 98.600039, 175.869556, 172.613936, 167.459931, 177.296557, 176.695704, 174.790055, 173.732686, 165.571555, 176.419344, 167.88711, 174.624904, 177.508306, 182.732706, 183.64984, 177.041628, 176.446198, 152.080441, 180.234306, 167.500367, 168.835764, 197.676909, 179.433663, 172.014105, 176.657449, 175.577252, 152.984127, 155.241176, 171.926393, 172.095232, 177.601447, 177.751333, 174.19855, 171.848124, 164.765836, 171.297496, 170.738133, 175.818201, 179.552568, 191.655298, 60.082101, 179.47146, 192.613276, 174.419492, 183.625501, 174.31244, 171.131638, 181.011515, 178.151423, 175.998003, 172.698944, 172.858298, 173.75042, 196.397095, 176.892356, 184.806525, 176.751895, 174.873266, 177.27127, 173.854837, 174.651405, 175.797206, 192.680451, 176.69447, 167.843375, 172.58245, 170.933969, 165.987029, 176.083504, 177.068995, 171.258866, 78.909812, 174.627038, 162.262385, 181.607571, 178.595905, 172.080388, 174.938147, 176.174185, 175.906151, 167.721392, 183.095249, 155.88811, 184.11683, 176.096172, 173.026515, 80.924062, 180.619732, 165.847123, 171.112674, 170.835379, 154.927699, 80.313787, 170.64501, 174.376355, 71.957947, 179.80178, 169.447718, 175.046484]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",3.896559845095909e-18
phase-coalesced-itemwise,"{'median_reduction': 2459909928569294181, 'median_difference': 6123910493499536394, 'rank_biserial': 14726555220768308975}",preswap-eu-primary-v3-final,primary,batch-joint-presigning-itemwise,batch_joint_presigning_vs_phase_coalesced_itemwise,1,critical-pair-wall,eu_primary,1.0,one-pair:exploratory,40,,15,-0.34847769757723873,"[-1.1221044999999998, 1.190496]",0.026977999999999995,"[-0.14741539997779435, 0.1541863936776454]",0.0034460798283769013,100,8,"[-0.22257425742574258, 0.22772277227722773]",0.0031683168316831685,"[-6.201757, -10.564549, 20.348333, 10.680958, 2.780025, 1.154591, -0.773522, -2.636017, -3.350525, 7.635439, -3.18677, -1.020109, 19.386435, 2.595416, -9.86749, -1.2241, -3.234218, 19.934495, -5.356069, 1.184829, -3.218014, -0.791677, -16.695792, -3.997732, 2.241463, -0.571224, -13.343289, 6.834246, -3.403622, -0.120773, -4.355934, -0.536885, -0.434172, 5.822308, -1.108746, -9.709381, 0.217787, -5.149234, -4.638985, -3.454259, -13.700886, 2.567811, 8.23526, -10.162175, -2.113933, -20.504181, 1.62032, -7.839054, -7.079684, 1.196163, 1.534869, 2.445877, 4.435013, 0.174729, -25.06612, 6.36212, -9.362783, 2.611579, 14.420158, 0.959228, -293.583743, -1.611519, 6.164518, -3.023795, 10.92648, 9.760836, -8.16799, 7.513144, -0.376297, -3.758453, 11.085695, 0.501327, -2.385914, 2.307784, 0.827165, -10.308059, 1.709422, 20.249674, 1.024018, 0.868652, -0.937599, 3.467212, -4.104198, -4.690724, -8.654569, 11.520332, 9.62123, 6.916601, -8.728472, 3.253984, 3.584203, 2.523396, 7.44458, 4.634002, 9.389356, -1.86163, 0.778851, -2.730899, 6.391693, 12.846975]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",0.9780556767995897
reference-itemwise,"{'median_reduction': 431550226582310979, 'median_difference': 2901473777312845425, 'rank_biserial': 10010432640362415095}",preswap-eu-primary-v3-final,primary,batch-joint-presigning-itemwise,batch_joint_presigning_vs_reference,1,critical-pair-wall,eu_primary,1.5875333466448504e-16,one-pair:exploratory,40,,15,17.52600838795236,"[172.514725, 175.962165]",174.4762225,"[18.215674203005122, 18.5595190198286]",18.45856722803272,100,8,"[0.9869306930693069, 1.0]",0.9968316831683168,"[84.352192, 88.03549, 196.217889, 183.294894, 170.239956, 178.451148, 175.922182, 172.154038, 170.382161, 173.206994, 173.232574, 166.867001, 194.011339, 180.103722, 172.865216, 182.42574, 173.80741, 196.380693, 146.724372, 181.419135, 164.282353, 168.044087, 180.981117, 175.435931, 174.255568, 176.086225, 162.233963, 159.818373, 151.837554, 171.80562, 167.739298, 177.064562, 177.317161, 180.020858, 170.739378, 155.056455, 171.515283, 165.588899, 171.179216, 176.098309, 177.954412, 62.649912, 187.70672, 182.451101, 172.305559, 163.12132, 175.93276, 163.292584, 173.931831, 179.347586, 177.532872, 175.144821, 177.293311, 173.925149, 171.330975, 183.254476, 175.443742, 179.363474, 189.293424, 178.230498, -119.728906, 173.039886, 181.961724, 189.656656, 187.62095, 177.604211, 164.41446, 178.447113, 165.610732, 172.325051, 188.15469, 171.760193, 76.523898, 176.934822, 163.08955, 171.299512, 180.305327, 192.330062, 175.962165, 177.042837, 174.968552, 171.188604, 178.991051, 151.197386, 175.462261, 187.616504, 182.647745, 87.840663, 171.89126, 169.101107, 174.696877, 173.358775, 162.372279, 84.947789, 180.034366, 172.514725, 72.736798, 177.070881, 175.839411, 187.893459]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",4.9610417082651575e-18
batch-joint-presigning-itemwise,"{'median_reduction': 249345805671907500, 'median_difference': 5572773802993370925, 'rank_biserial': 3570324812532287778}",preswap-eu-primary-v3-final,primary,batch-joint-presigning-batch-verification,batch_verification_with_batch_joint_presigning,1,critical-pair-wall,eu_primary,3.0781456952897883e-06,one-pair:H1-aggregate-within-shared,8,,15,0.820403195316584,"[2.825411, 6.127071]",4.447634,"[0.36167691382532413, 0.7936823472171349]",0.5756036224221117,100,8,"[0.38772277227722773, 0.7552475247524753]",0.5817821782178217,"[8.093303, 0.02595, -14.07, -2.754522, 2.760635, 4.249401, 15.382897, 11.265016, 7.142006, 3.677015, 9.693867, 10.56154, -12.459992, 2.825411, -1.382221, 29.60057, 6.872206, -8.503937, 9.243281, 0.508255, 12.465583, 6.179845, 6.561415, 21.749674, -1.139561, 7.450832, 13.372227, 1.65262, 7.673397, 4.576737, 11.544954, 4.318531, 2.181578, 6.683239, 0.422755, 2.921373, 11.906272, 10.749409, 4.880018, 1.146341, 5.473904, 5.772387, 1.708681, -5.091474, 7.347443, 11.548064, 6.127071, 6.024083, 12.808562, 5.250708, 4.012905, 5.186977, -1.339796, 1.246246, 16.740343, 6.901068, 24.26948, -2.668983, -18.517851, 17.554291, 306.639663, 3.239493, 2.462334, -14.670312, -1.142613, -4.416589, 12.701652, 0.425955, 2.039188, 10.395965, -1.765576, 6.711743, 8.873867, 4.870996, 0.480835, 7.211311, -1.417699, -15.475649, 0.913755, 1.23845, 3.802116, 17.668497, 3.523501, 14.236461, -7.9314, -5.742879, -10.965625, 0.005548, 9.00425, -2.321395, 11.648049, 0.598769, 10.022471, 6.074444, -7.277229, 10.440931, 12.600517, 2.541999, 3.465374, -7.420429]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",4.397350993271126e-07
phase-coalesced-itemwise,"{'median_reduction': 9516411839193495017, 'median_difference': 5601281915391344417, 'rank_biserial': 14119421930998533141}",preswap-eu-primary-v3-final,primary,phase-coalesced-batch-verification,batch_verification_with_phase_coalescing,1,critical-pair-wall,eu_primary,1.039301282901181e-06,one-pair:exploratory,40,,15,0.6184238719585463,"[3.345918, 6.223713]",4.723957,"[0.43546205887477835, 0.8035357665032201]",0.6178654277219449,100,8,"[0.4518811881188119, 0.7996039603960396]",0.636039603960396,"[5.048437, -9.443241, 4.070646, 27.431004, 4.192486, 8.771571, 4.186871, 11.245529, 5.226054, 11.078262, 3.22085, 6.585993, 3.142681, 6.844637, -8.890037, 8.92204, 8.30736, 6.553998, -2.520917, 1.8849, 20.413802, 4.587555, -7.576814, 1.467128, 1.916568, -1.002571, -9.850565, 9.916507, 20.195495, 5.789281, -1.971183, 8.10663, 23.783238, 22.725661, -18.526054, 2.625584, 27.752, 5.893428, 3.843697, -9.174996, -13.381082, 7.382835, 3.678229, 4.860359, 19.264315, -14.283872, 5.332331, 3.345918, -0.654828, 0.352253, 7.893339, 0.581203, 11.935752, -0.362831, -14.726621, 5.11909, -0.52095, 0.968062, 2.212038, 8.620269, 11.900635, 7.016351, 5.860012, -1.346379, 13.511647, 12.435624, 0.597454, 0.668425, 10.097308, 16.005068, 0.456576, 8.145583, 10.527098, 3.16463, 0.34209, -4.806496, 2.564269, 6.592518, 1.481686, 5.289951, -0.775265, 4.036014, 1.96832, -2.82826, -2.358872, 8.549869, 16.440455, 9.126784, 7.316713, 6.945204, 5.903781, -0.701645, 14.736971, 4.237346, 8.666361, -1.462404, 9.690786, 10.267294, 13.539233, 3.752541]",eu_to_us,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",3.352584783552197e-08
